korean,category_guess,source_sentence,is_registered,matched_glossary_term,note
모기,기타,야외 활동 전 모기 기피제를 사용해 주세요,N,,preferred_vi 입력 필요
야외활동,기타,야외 활동 전 모기 기피제를 사용해 주세요,N,,preferred_vi 입력 필요
17일,일정,5월 17일 방과후 수업은 쉽니다,N,,preferred_vi 입력 필요
17일 방과후 수업,일정,5월 17일 방과후 수업은 쉽니다,N,,preferred_vi 입력 필요
17일방과후수업,일정,5월 17일 방과후 수업은 쉽니다,N,,preferred_vi 입력 필요
방과후 수업,일정,5월 17일 방과후 수업은 쉽니다,N,,preferred_vi 입력 필요
방과후 수업 쉽니다,일정,5월 17일 방과후 수업은 쉽니다,N,,preferred_vi 입력 필요
방과후수업,일정,5월 17일 방과후 수업은 쉽니다,N,,preferred_vi 입력 필요
방과후수업쉽니다,일정,5월 17일 방과후 수업은 쉽니다,N,,preferred_vi 입력 필요
방과후휴강,일정,5월 17일 방과후 수업은 쉽니다,N,,preferred_vi 입력 필요
수업 쉽니다,일정,5월 17일 방과후 수업은 쉽니다,N,,preferred_vi 입력 필요
수업쉽니다,일정,5월 17일 방과후 수업은 쉽니다,N,,preferred_vi 입력 필요
안전점검,일정,5월 17일 방과후 수업은 쉽니다,N,,preferred_vi 입력 필요
방과후 수업 휴강됩니다,일정,교내 안전점검으로 5월 17일 방과후 수업이 휴강됩니다,N,,preferred_vi 입력 필요
방과후수업휴강됩니다,일정,교내 안전점검으로 5월 17일 방과후 수업이 휴강됩니다,N,,preferred_vi 입력 필요
수업 휴강됩니다,일정,교내 안전점검으로 5월 17일 방과후 수업이 휴강됩니다,N,,preferred_vi 입력 필요
수업휴강됩니다,일정,교내 안전점검으로 5월 17일 방과후 수업이 휴강됩니다,N,,preferred_vi 입력 필요
비가,비용,비가 와도 학교에 옵니다 활동은 실내에서 합니다,N,,preferred_vi 입력 필요
비가 와,비용,비가 와도 학교에 옵니다 활동은 실내에서 합니다,N,,preferred_vi 입력 필요
비가 와도 옵니다,비용,비가 와도 학교에 옵니다 활동은 실내에서 합니다,N,,preferred_vi 입력 필요
비가와,비용,비가 와도 학교에 옵니다 활동은 실내에서 합니다,N,,preferred_vi 입력 필요
비가와도옵니다,비용,비가 와도 학교에 옵니다 활동은 실내에서 합니다,N,,preferred_vi 입력 필요
우천,비용,비가 와도 학교에 옵니다 활동은 실내에서 합니다,N,,preferred_vi 입력 필요
우천 시,기타,우천 시에도 정상 등교하며 실내 활동으로 대체됩니다,Y,우천 시; 등교,기존 사전 용어
건강조사서,건강·안전,독감 예방접종 여부를 건강조사서에 써 주세요,N,예방접종; 조사서; 독감,preferred_vi 입력 필요
여부 건강조사서,건강·안전,독감 예방접종 여부를 건강조사서에 써 주세요,N,예방접종; 조사서; 독감,preferred_vi 입력 필요
여부건강조사서,건강·안전,독감 예방접종 여부를 건강조사서에 써 주세요,N,예방접종; 조사서; 독감,preferred_vi 입력 필요
예방접종 여부 건강조사서,건강·안전,독감 예방접종 여부를 건강조사서에 써 주세요,N,예방접종; 조사서; 독감,preferred_vi 입력 필요
예방접종여부건강조사서,건강·안전,독감 예방접종 여부를 건강조사서에 써 주세요,N,예방접종; 조사서; 독감,preferred_vi 입력 필요
인플루엔자,건강·안전,독감 예방접종 여부를 건강조사서에 써 주세요,N,예방접종; 조사서; 독감,preferred_vi 입력 필요
건강조사서 표시해,건강·안전,인플루엔자 예방접종 여부를 건강조사서에 표시해 주세요,N,예방접종; 조사서,preferred_vi 입력 필요
건강조사서표시해,건강·안전,인플루엔자 예방접종 여부를 건강조사서에 표시해 주세요,N,예방접종; 조사서,preferred_vi 입력 필요
여부 건강조사서 표시해,건강·안전,인플루엔자 예방접종 여부를 건강조사서에 표시해 주세요,N,예방접종; 조사서,preferred_vi 입력 필요
여부건강조사서표시해,건강·안전,인플루엔자 예방접종 여부를 건강조사서에 표시해 주세요,N,예방접종; 조사서,preferred_vi 입력 필요
20000원입니다,비용,방과후 영어 활동비는 한 달 20000원입니다,N,,preferred_vi 입력 필요
방과후 영어 활동비,비용,방과후 영어 활동비는 한 달 20000원입니다,N,,preferred_vi 입력 필요
방과후영어,비용,방과후 영어 활동비는 한 달 20000원입니다,N,,preferred_vi 입력 필요
방과후영어활동비,비용,방과후 영어 활동비는 한 달 20000원입니다,N,,preferred_vi 입력 필요
영어 활동비,비용,방과후 영어 활동비는 한 달 20000원입니다,N,,preferred_vi 입력 필요
영어 활동비 20000원입니다,비용,방과후 영어 활동비는 한 달 20000원입니다,N,,preferred_vi 입력 필요
영어활동비,비용,방과후 영어 활동비는 한 달 20000원입니다,N,,preferred_vi 입력 필요
영어활동비20000원입니다,비용,방과후 영어 활동비는 한 달 20000원입니다,N,,preferred_vi 입력 필요
활동비,비용,방과후 영어 활동비는 한 달 20000원입니다,N,,preferred_vi 입력 필요
활동비 20000원입니다,비용,방과후 영어 활동비는 한 달 20000원입니다,N,,preferred_vi 입력 필요
활동비20000원입니다,비용,방과후 영어 활동비는 한 달 20000원입니다,N,,preferred_vi 입력 필요
미동의서,제출,사진 촬영을 원하지 않으면 미동의서를 내 주세요,N,동의서,preferred_vi 입력 필요
않으면 미동의서,제출,사진 촬영을 원하지 않으면 미동의서를 내 주세요,N,동의서,preferred_vi 입력 필요
않으면미동의서,제출,사진 촬영을 원하지 않으면 미동의서를 내 주세요,N,동의서,preferred_vi 입력 필요
원하지,제출,사진 촬영을 원하지 않으면 미동의서를 내 주세요,N,동의서,preferred_vi 입력 필요
원하지 않으면 미동의서,제출,사진 촬영을 원하지 않으면 미동의서를 내 주세요,N,동의서,preferred_vi 입력 필요
원하지않으면미동의서,제출,사진 촬영을 원하지 않으면 미동의서를 내 주세요,N,동의서,preferred_vi 입력 필요
경우 미동의서,제출,사진 촬영을 원하지 않는 경우 미동의서를 제출해 주세요,N,동의서; 제출,preferred_vi 입력 필요
경우 미동의서 제출해,제출,사진 촬영을 원하지 않는 경우 미동의서를 제출해 주세요,N,동의서; 제출,preferred_vi 입력 필요
경우미동의서,제출,사진 촬영을 원하지 않는 경우 미동의서를 제출해 주세요,N,동의서; 제출,preferred_vi 입력 필요
경우미동의서제출해,제출,사진 촬영을 원하지 않는 경우 미동의서를 제출해 주세요,N,동의서; 제출,preferred_vi 입력 필요
미동의서 제출해,제출,사진 촬영을 원하지 않는 경우 미동의서를 제출해 주세요,N,동의서; 제출,preferred_vi 입력 필요
미동의서제출해,제출,사진 촬영을 원하지 않는 경우 미동의서를 제출해 주세요,N,동의서; 제출,preferred_vi 입력 필요
않는 경우 미동의서,제출,사진 촬영을 원하지 않는 경우 미동의서를 제출해 주세요,N,동의서; 제출,preferred_vi 입력 필요
않는경우미동의서,제출,사진 촬영을 원하지 않는 경우 미동의서를 제출해 주세요,N,동의서; 제출,preferred_vi 입력 필요
안내문 보고,제출,유아학비 지원 안내문을 보고 신청해 주세요,N,안내문,preferred_vi 입력 필요
안내문 보고 신청해,제출,유아학비 지원 안내문을 보고 신청해 주세요,N,안내문,preferred_vi 입력 필요
안내문보고,제출,유아학비 지원 안내문을 보고 신청해 주세요,N,안내문,preferred_vi 입력 필요
안내문보고신청해,제출,유아학비 지원 안내문을 보고 신청해 주세요,N,안내문,preferred_vi 입력 필요
유아학비,제출,유아학비 지원 안내문을 보고 신청해 주세요,N,안내문,preferred_vi 입력 필요
유아학비 지원,제출,유아학비 지원 안내문을 보고 신청해 주세요,N,안내문,preferred_vi 입력 필요
유아학비 지원 안내문,제출,유아학비 지원 안내문을 보고 신청해 주세요,N,안내문,preferred_vi 입력 필요
유아학비지원,제출,유아학비 지원 안내문을 보고 신청해 주세요,N,안내문,preferred_vi 입력 필요
유아학비지원안내문,제출,유아학비 지원 안내문을 보고 신청해 주세요,N,안내문,preferred_vi 입력 필요
지원 안내문,제출,유아학비 지원 안내문을 보고 신청해 주세요,N,안내문,preferred_vi 입력 필요
지원 안내문 보고,제출,유아학비 지원 안내문을 보고 신청해 주세요,N,안내문,preferred_vi 입력 필요
지원안내문,제출,유아학비 지원 안내문을 보고 신청해 주세요,N,안내문,preferred_vi 입력 필요
지원안내문보고,제출,유아학비 지원 안내문을 보고 신청해 주세요,N,안내문,preferred_vi 입력 필요
기간,일정,유아학비 지원 신청 안내문을 확인하고 기간 내 신청해 주세요,N,안내문,preferred_vi 입력 필요
신청 안내문,일정,유아학비 지원 신청 안내문을 확인하고 기간 내 신청해 주세요,N,안내문,preferred_vi 입력 필요
신청 안내문 기간,일정,유아학비 지원 신청 안내문을 확인하고 기간 내 신청해 주세요,N,안내문,preferred_vi 입력 필요
신청안내문,일정,유아학비 지원 신청 안내문을 확인하고 기간 내 신청해 주세요,N,안내문,preferred_vi 입력 필요
신청안내문기간,일정,유아학비 지원 신청 안내문을 확인하고 기간 내 신청해 주세요,N,안내문,preferred_vi 입력 필요
안내문 기간,일정,유아학비 지원 신청 안내문을 확인하고 기간 내 신청해 주세요,N,안내문,preferred_vi 입력 필요
안내문 기간 신청해,일정,유아학비 지원 신청 안내문을 확인하고 기간 내 신청해 주세요,N,안내문,preferred_vi 입력 필요
안내문기간,일정,유아학비 지원 신청 안내문을 확인하고 기간 내 신청해 주세요,N,안내문,preferred_vi 입력 필요
안내문기간신청해,일정,유아학비 지원 신청 안내문을 확인하고 기간 내 신청해 주세요,N,안내문,preferred_vi 입력 필요
유아학비 지원 신청,일정,유아학비 지원 신청 안내문을 확인하고 기간 내 신청해 주세요,N,안내문,preferred_vi 입력 필요
유아학비지원신청,일정,유아학비 지원 신청 안내문을 확인하고 기간 내 신청해 주세요,N,안내문,preferred_vi 입력 필요
지원 신청 안내문,일정,유아학비 지원 신청 안내문을 확인하고 기간 내 신청해 주세요,N,안내문,preferred_vi 입력 필요
지원신청안내문,일정,유아학비 지원 신청 안내문을 확인하고 기간 내 신청해 주세요,N,안내문,preferred_vi 입력 필요
방과후,기타,여름방학 방과후 강좌를 선택해 주세요,N,방학,preferred_vi 입력 필요
희망강좌,기타,여름방학 방과후 강좌를 선택해 주세요,N,방학,preferred_vi 입력 필요
방과후 프로그램 안내문,기타,여름방학 방과후 프로그램 안내문을 확인하고 희망 강좌를 선택해 주세요,N,안내문; 방학,preferred_vi 입력 필요
방과후프로그램안내문,기타,여름방학 방과후 프로그램 안내문을 확인하고 희망 강좌를 선택해 주세요,N,안내문; 방학,preferred_vi 입력 필요
안내문 희망,기타,여름방학 방과후 프로그램 안내문을 확인하고 희망 강좌를 선택해 주세요,N,안내문; 방학,preferred_vi 입력 필요
안내문 희망 강좌,기타,여름방학 방과후 프로그램 안내문을 확인하고 희망 강좌를 선택해 주세요,N,안내문; 방학,preferred_vi 입력 필요
안내문희망,기타,여름방학 방과후 프로그램 안내문을 확인하고 희망 강좌를 선택해 주세요,N,안내문; 방학,preferred_vi 입력 필요
안내문희망강좌,기타,여름방학 방과후 프로그램 안내문을 확인하고 희망 강좌를 선택해 주세요,N,안내문; 방학,preferred_vi 입력 필요
프로그램 안내문,기타,여름방학 방과후 프로그램 안내문을 확인하고 희망 강좌를 선택해 주세요,N,안내문; 방학,preferred_vi 입력 필요
프로그램 안내문 희망,기타,여름방학 방과후 프로그램 안내문을 확인하고 희망 강좌를 선택해 주세요,N,안내문; 방학,preferred_vi 입력 필요
프로그램안내문,기타,여름방학 방과후 프로그램 안내문을 확인하고 희망 강좌를 선택해 주세요,N,안내문; 방학,preferred_vi 입력 필요
프로그램안내문희망,기타,여름방학 방과후 프로그램 안내문을 확인하고 희망 강좌를 선택해 주세요,N,안내문; 방학,preferred_vi 입력 필요
운동화 준비해,준비물,체육대회 날 체육복과 운동화를 준비해 주세요,N,체육복,preferred_vi 입력 필요
운동화준비해,준비물,체육대회 날 체육복과 운동화를 준비해 주세요,N,체육복,preferred_vi 입력 필요
체육대회,준비물,체육대회 날 체육복과 운동화를 준비해 주세요,N,체육복,preferred_vi 입력 필요
